names,prices
Veg American Chopsuey,165.0
Chicken Noodles,160.0
Chicken Schezwan Noodles,165.0
Prawns Noodles,250.0
Veg Sandwich with French Fries,80.0
Veg Club Sandwich with French Fries,115.0
French Fries,95.0
Maggi with Veg Schezwan Sauce,100.0
Maggi with Mushroom Garlic Sauce,100.0
Maggi with Paneer Makhani Sauce,115.0
Maggi with Egg and on to Sunny Side Up,110.0
Chicken Sandwich with French Fries,120.0
Chicken Club Sandwich with French Fries,140.0
Finger Chips,90.0
Paneer Pakora,135.0
Capsicum Pakora,115.0
Egg Pakora,120.0
Chicken Pakora,155.0
Masala Papad,50.0
Green Salad,80.0
Vanilla Ice Cream Scoop,47.0
Chocolate Ice Cream Scoop,57.0
Butterscotch Ice Cream Scoop,57.0
Cookies Ice Cream Scoop,57.0
Blackcurrant Ice Cream Scoop,65.0
Gulab Jamun [2 Pieces],65.0
Gulab Jamun with Vanilla Ice Cream,97.0
Fresh Fruit Salad,115.0
Fresh Fruit Salad with Vanilla Ice Cream,145.0
Gadbad Ice Cream,160.0
Chocolate Brownie,95.0
Chocolate Brownie with Vanilla Ice Cream,130.0
Fresh Lime Juice,40.0
Vanilla Ice Cream Milkshake,90.0
Cold Coffee,100.0
Sweet Lassi,80.0
Buttermilk,40.0
